,year,artist,track,time,genre,date_enter,date_peak,week,peak_rank,daystopeak
2579,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,9.0,7.0,49 days 00:00:00.000000000
2580,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,9.0,9.0,49 days 00:00:00.000000000
2581,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,9.0,14.0,35 days 00:00:00.000000000
2582,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,9.0,56.0,315 days 00:00:00.000000000
2583,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,9.0,30.0,140 days 00:00:00.000000000
2584,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,9.0,25.0,105 days 00:00:00.000000000
2586,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,9.0,14.0,91 days 00:00:00.000000000
2587,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,9.0,9.0,49 days 00:00:00.000000000
2588,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,9.0,10.0,49 days 00:00:00.000000000
2589,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,9.0,22.0,84 days 00:00:00.000000000
2590,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,9.0,14.0,63 days 00:00:00.000000000
2591,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,9.0,51.0,77 days 00:00:00.000000000
2592,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,9.0,14.0,91 days 00:00:00.000000000
2593,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,9.0,13.0,63 days 00:00:00.000000000
2594,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,9.0,28.0,84 days 00:00:00.000000000
2595,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,9.0,21.0,70 days 00:00:00.000000000
2596,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,9.0,12.0,56 days 00:00:00.000000000
2597,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,9.0,15.0,77 days 00:00:00.000000000
2598,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,9.0,18.0,91 days 00:00:00.000000000
2599,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,9.0,33.0,28 days 00:00:00.000000000
2600,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,9.0,19.0,70 days 00:00:00.000000000
2601,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,9.0,32.0,105 days 00:00:00.000000000
2602,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,9.0,24.0,42 days 00:00:00.000000000
2603,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,9.0,26.0,77 days 00:00:00.000000000
2604,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,9.0,18.0,28 days 00:00:00.000000000
2605,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,9.0,53.0,21 days 00:00:00.000000000
2606,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,9.0,24.0,105 days 00:00:00.000000000
2607,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,9.0,20.0,77 days 00:00:00.000000000
2608,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,9.0,19.0,56 days 00:00:00.000000000
2609,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,9.0,30.0,98 days 00:00:00.000000000
2610,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,9.0,38.0,49 days 00:00:00.000000000
2611,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,9.0,68.0,14 days 00:00:00.000000000
2612,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,9.0,22.0,28 days 00:00:00.000000000
2613,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,9.0,37.0,91 days 00:00:00.000000000
2614,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,9.0,26.0,105 days 00:00:00.000000000
2615,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,9.0,22.0,49 days 00:00:00.000000000
2617,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,9.0,21.0,42 days 00:00:00.000000000
2618,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,9.0,30.0,77 days 00:00:00.000000000
2619,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,9.0,45.0,35 days 00:00:00.000000000
2620,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,9.0,64.0,49 days 00:00:00.000000000
2621,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,9.0,25.0,63 days 00:00:00.000000000
2622,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,9.0,32.0,84 days 00:00:00.000000000
2623,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,9.0,47.0,84 days 00:00:00.000000000
2624,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,9.0,28.0,70 days 00:00:00.000000000
2625,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,9.0,32.0,21 days 00:00:00.000000000
2626,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,9.0,29.0,77 days 00:00:00.000000000
2627,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,9.0,34.0,91 days 00:00:00.000000000
2628,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,9.0,26.0,63 days 00:00:00.000000000
2629,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,9.0,66.0,28 days 00:00:00.000000000
2630,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,9.0,24.0,49 days 00:00:00.000000000
2631,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,9.0,28.0,63 days 00:00:00.000000000
2632,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,9.0,37.0,77 days 00:00:00.000000000
2633,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,9.0,29.0,70 days 00:00:00.000000000
2634,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,9.0,24.0,56 days 00:00:00.000000000
2635,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,9.0,26.0,63 days 00:00:00.000000000
2636,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,9.0,31.0,28 days 00:00:00.000000000
2637,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,9.0,27.0,63 days 00:00:00.000000000
2638,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,9.0,26.0,42 days 00:00:00.000000000
2639,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,9.0,60.0,133 days 00:00:00.000000000
2640,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,9.0,28.0,70 days 00:00:00.000000000
2641,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,9.0,27.0,56 days 00:00:00.000000000
2642,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,9.0,31.0,63 days 00:00:00.000000000
2643,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,9.0,27.0,56 days 00:00:00.000000000
2644,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,9.0,51.0,105 days 00:00:00.000000000
2645,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,9.0,27.0,56 days 00:00:00.000000000
2646,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,9.0,36.0,49 days 00:00:00.000000000
2647,2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,9.0,53.0,35 days 00:00:00.000000000
2648,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,9.0,35.0,84 days 00:00:00.000000000
2649,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,9.0,33.0,49 days 00:00:00.000000000
2651,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,9.0,38.0,63 days 00:00:00.000000000
2652,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,9.0,32.0,35 days 00:00:00.000000000
2653,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,9.0,88.0,14 days 00:00:00.000000000
2654,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,9.0,38.0,77 days 00:00:00.000000000
2655,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,9.0,34.0,63 days 00:00:00.000000000
2656,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,9.0,37.0,70 days 00:00:00.000000000
2657,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,9.0,55.0,35 days 00:00:00.000000000
2658,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,9.0,36.0,70 days 00:00:00.000000000
2659,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,9.0,39.0,84 days 00:00:00.000000000
2660,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,9.0,41.0,77 days 00:00:00.000000000
2661,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,9.0,41.0,77 days 00:00:00.000000000
2662,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,9.0,46.0,91 days 00:00:00.000000000
2663,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,9.0,34.0,35 days 00:00:00.000000000
2664,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,9.0,38.0,49 days 00:00:00.000000000
2665,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,9.0,36.0,63 days 00:00:00.000000000
2666,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,9.0,34.0,49 days 00:00:00.000000000
2667,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,9.0,36.0,70 days 00:00:00.000000000
2668,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,9.0,40.0,63 days 00:00:00.000000000
2669,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,9.0,38.0,63 days 00:00:00.000000000
2670,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,9.0,42.0,42 days 00:00:00.000000000
2671,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,9.0,38.0,35 days 00:00:00.000000000
2672,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,9.0,35.0,49 days 00:00:00.000000000
2673,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,9.0,51.0,21 days 00:00:00.000000000
2674,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,9.0,36.0,63 days 00:00:00.000000000
2675,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,9.0,45.0,42 days 00:00:00.000000000
2676,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,9.0,42.0,42 days 00:00:00.000000000
2677,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,9.0,40.0,70 days 00:00:00.000000000
2678,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,9.0,39.0,70 days 00:00:00.000000000
2679,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,9.0,51.0,91 days 00:00:00.000000000
2680,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,9.0,80.0,21 days 00:00:00.000000000
2681,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,9.0,42.0,49 days 00:00:00.000000000
2682,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,9.0,56.0,98 days 00:00:00.000000000
2683,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,9.0,38.0,56 days 00:00:00.000000000
2684,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,9.0,44.0,77 days 00:00:00.000000000
2685,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,9.0,39.0,56 days 00:00:00.000000000
2686,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,9.0,40.0,56 days 00:00:00.000000000
2687,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,9.0,44.0,70 days 00:00:00.000000000
2688,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,9.0,44.0,63 days 00:00:00.000000000
2689,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,9.0,49.0,63 days 00:00:00.000000000
2690,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,9.0,54.0,91 days 00:00:00.000000000
2691,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,9.0,40.0,56 days 00:00:00.000000000
2692,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,9.0,45.0,70 days 00:00:00.000000000
2694,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,9.0,42.0,56 days 00:00:00.000000000
2695,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,9.0,45.0,63 days 00:00:00.000000000
2696,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,9.0,56.0,98 days 00:00:00.000000000
2697,2000,Black Rob,Whoa!,4:04,Rap,2000-03-04,2000-04-15,9.0,47.0,42 days 00:00:00.000000000
2698,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,9.0,63.0,70 days 00:00:00.000000000
2699,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,9.0,44.0,56 days 00:00:00.000000000
2700,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,9.0,51.0,35 days 00:00:00.000000000
2701,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,9.0,45.0,49 days 00:00:00.000000000
2702,2000,"Jackson, Alan",www.memory,2:36,Country,2000-11-04,2000-12-23,9.0,49.0,49 days 00:00:00.000000000
2703,2000,Vitamin C,The Itch,3:30,Rock,2000-12-02,2000-12-16,9.0,100.0,14 days 00:00:00.000000000
2704,2000,"Eastsidaz, The",G'D Up,4:27,Rap,2000-01-08,2000-02-12,9.0,65.0,35 days 00:00:00.000000000
2705,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,9.0,54.0,70 days 00:00:00.000000000
2706,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,9.0,49.0,35 days 00:00:00.000000000
2707,2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2000-01-22,9.0,48.0,42 days 00:00:00.000000000
2708,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,9.0,60.0,84 days 00:00:00.000000000
2709,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,9.0,58.0,84 days 00:00:00.000000000
2710,2000,"John, Elton",Someday Out Of The Blue,4:41,Rock,2000-04-22,2000-05-06,9.0,81.0,14 days 00:00:00.000000000
2712,2000,Mya,The Best Of Me,4:12,Rock,2000-04-15,2000-05-20,9.0,61.0,35 days 00:00:00.000000000
2713,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,9.0,65.0,105 days 00:00:00.000000000
2714,2000,Eminem,Stan,5:26,Rap,2000-11-04,2000-12-02,9.0,55.0,28 days 00:00:00.000000000
2715,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,9.0,55.0,77 days 00:00:00.000000000
2716,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,9.0,61.0,49 days 00:00:00.000000000
2717,2000,"Urban, Keith",Your Everything,4:10,Country,2000-07-15,2000-09-16,9.0,53.0,63 days 00:00:00.000000000
2719,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,9.0,54.0,77 days 00:00:00.000000000
2720,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,9.0,54.0,49 days 00:00:00.000000000
2721,2000,Bloodhound Gang,The Bad Touch,4:20,R&B,2000-03-18,2000-04-15,9.0,82.0,28 days 00:00:00.000000000
2722,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,9.0,54.0,63 days 00:00:00.000000000
2723,2000,"Messina, Jo Dee",Because You Love Me,3:50,Country,2000-01-29,2000-03-11,9.0,61.0,42 days 00:00:00.000000000
2724,2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2000-10-14,9.0,55.0,70 days 00:00:00.000000000
2725,2000,Beenie Man,Girls Dem Sugar,4:17,Reggae,2000-10-21,2000-12-02,9.0,69.0,42 days 00:00:00.000000000
2726,2000,"Hill, Faith",Let's Make Love,4:11,Rap,2000-08-12,2000-10-21,9.0,57.0,70 days 00:00:00.000000000
2727,2000,Kelis,Caught Out There,4:09,R&B,1999-12-04,2000-01-08,9.0,68.0,35 days 00:00:00.000000000
2729,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,9.0,62.0,42 days 00:00:00.000000000
2730,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,9.0,74.0,91 days 00:00:00.000000000
2731,2000,"Chesney, Kenny",What I Need To Do,4:05,Country,2000-04-01,2000-06-10,9.0,57.0,70 days 00:00:00.000000000
2732,2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,2000-01-22,9.0,67.0,28 days 00:00:00.000000000
2733,2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,9.0,58.0,49 days 00:00:00.000000000
2734,2000,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,9.0,82.0,28 days 00:00:00.000000000
2735,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,9.0,66.0,126 days 00:00:00.000000000
2736,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,9.0,57.0,56 days 00:00:00.000000000
2737,2000,Shyne,Bad Boyz,4:22,Rap,2000-09-09,2000-10-28,9.0,71.0,49 days 00:00:00.000000000
2738,2000,R.E.M.,The Great Beyond,4:10,Rock,1999-12-25,2000-01-29,9.0,60.0,35 days 00:00:00.000000000
2739,2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,9.0,78.0,35 days 00:00:00.000000000
2740,2000,"McGraw, Tim",Some Things Never Change,3:56,Country,2000-05-13,2000-07-01,9.0,58.0,49 days 00:00:00.000000000
2741,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,9.0,61.0,42 days 00:00:00.000000000
2742,2000,Eminem,The Way I Am,4:40,Rap,2000-08-26,2000-09-30,9.0,89.0,35 days 00:00:00.000000000
2743,2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,9.0,63.0,21 days 00:00:00.000000000
2744,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,9.0,78.0,21 days 00:00:00.000000000
2746,2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,9.0,60.0,42 days 00:00:00.000000000
2748,2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,9.0,90.0,21 days 00:00:00.000000000
2751,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,9.0,81.0,14 days 00:00:00.000000000
2753,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,9.0,62.0,56 days 00:00:00.000000000
2754,2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,9.0,89.0,14 days 00:00:00.000000000
2755,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,9.0,72.0,14 days 00:00:00.000000000
2756,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,9.0,65.0,70 days 00:00:00.000000000
2757,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,9.0,70.0,70 days 00:00:00.000000000
2758,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,9.0,75.0,28 days 00:00:00.000000000
2759,2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,9.0,85.0,42 days 00:00:00.000000000
2760,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,9.0,74.0,28 days 00:00:00.000000000
2761,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,9.0,79.0,21 days 00:00:00.000000000
2762,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2000-01-29,9.0,95.0,14 days 00:00:00.000000000
2763,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,9.0,73.0,49 days 00:00:00.000000000
2764,2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,9.0,84.0,42 days 00:00:00.000000000
2766,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,9.0,90.0,28 days 00:00:00.000000000
2770,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,9.0,85.0,77 days 00:00:00.000000000
2771,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,9.0,90.0,35 days 00:00:00.000000000
2773,2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,9.0,92.0,14 days 00:00:00.000000000
2774,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,9.0,76.0,21 days 00:00:00.000000000
2775,2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,9.0,91.0,28 days 00:00:00.000000000
2777,2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,9.0,93.0,14 days 00:00:00.000000000
2778,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,9.0,73.0,63 days 00:00:00.000000000
2780,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,9.0,83.0,7 days 00:00:00.000000000
2781,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,9.0,86.0,35 days 00:00:00.000000000
2784,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,9.0,91.0,35 days 00:00:00.000000000
2785,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,9.0,90.0,35 days 00:00:00.000000000
2787,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,9.0,85.0,42 days 00:00:00.000000000
2788,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,9.0,79.0,49 days 00:00:00.000000000
2789,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,9.0,95.0,28 days 00:00:00.000000000
2792,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,9.0,78.0,14 days 00:00:00.000000000
2793,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,9.0,80.0,77 days 00:00:00.000000000
2794,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,9.0,96.0,7 days 00:00:00.000000000
2797,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,9.0,79.0,42 days 00:00:00.000000000
2799,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,9.0,78.0,35 days 00:00:00.000000000
2800,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,9.0,76.0,56 days 00:00:00.000000000
2801,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,9.0,82.0,70 days 00:00:00.000000000
2805,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,9.0,77.0,56 days 00:00:00.000000000
2806,2000,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,9.0,100.0,28 days 00:00:00.000000000
2808,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,9.0,95.0,21 days 00:00:00.000000000
2810,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,9.0,82.0,49 days 00:00:00.000000000
2811,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,9.0,82.0,28 days 00:00:00.000000000
2812,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,9.0,88.0,21 days 00:00:00.000000000
2814,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,9.0,92.0,28 days 00:00:00.000000000
2815,2000,"Moore, Chante",Straight Up,3:40,Rock,2000-10-28,2000-12-02,9.0,98.0,35 days 00:00:00.000000000
2816,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,9.0,95.0,35 days 00:00:00.000000000
2824,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,9.0,90.0,70 days 00:00:00.000000000
2826,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,9.0,92.0,63 days 00:00:00.000000000
2828,2000,Nu Flavor,3 Little Words,3:54,R&B,2000-06-03,2000-06-17,9.0,98.0,14 days 00:00:00.000000000
